"","Ensembl_ID","gene_id"
"24878","ENSG00000224545","AC008264.1"
"24879","ENSG00000213261","EEF1B2P6"
"24880","ENSG00000236238","AC093106.1"
"24881","ENSG00000236395","AC093106.2"
"24882","ENSG00000236281","NDUFB9P2"
"24883","ENSG00000252811","AC008085.1"
"24884","ENSG00000233263","AC009518.2"
"24885","ENSG00000236386","AC009518.3"
"24886","ENSG00000224865","AC009518.1"
"24887","ENSG00000252849","snosnR60_Z15"
"24888","ENSG00000229532","AC105443.1"
"24889","ENSG00000221866","PLXNA4"
"24890","ENSG00000225144","AC018643.1"
"24891","ENSG00000223436","AC011625.1"
"24892","ENSG00000183470","AC009365.1"
"24893","ENSG00000201009","SNORD46"
"24894","ENSG00000225881","AC009365.3"
"24895","ENSG00000106554","CHCHD3"
"24896","ENSG00000227197","AC009365.4"
"24897","ENSG00000283041","AC008038.1"
"24898","ENSG00000272393","U6"
"24899","ENSG00000237821","AC083873.1"
"24900","ENSG00000131558","EXOC4"
"24901","ENSG00000238844","AC083875.1"
"24902","ENSG00000235429","AC083875.1"
"24903","ENSG00000235967","COX5BP3"
"24904","ENSG00000226205","AC007790.1"
"24905","ENSG00000155530","LRGUK"
"24906","ENSG00000231098","AC008154.2"
"24907","ENSG00000205060","SLC35B4"
"24908","ENSG00000229177","AC008154.1"
"24909","ENSG00000273297","AC009275.1"
"24910","ENSG00000085662","AKR1B1"
"24911","ENSG00000198074","AKR1B10"
"24912","ENSG00000227471","AKR1B15"
"24913","ENSG00000172331","BPGM"
"24914","ENSG00000224375","AC009276.1"
"24915","ENSG00000230101","TUBB3P2"
"24916","ENSG00000122786","CALD1"
"24917","ENSG00000286458","AC083870.1"
"24918","ENSG00000146856","AGBL3"
"24919","ENSG00000122783","CYREN"
"24920","ENSG00000223500","AC083862.1"
"24921","ENSG00000229974","AC083862.1"
"24922","ENSG00000146859","TMEM140"
"24923","ENSG00000272941","AC083862.2"
"24924","ENSG00000287733","AC083862.3"
"24925","ENSG00000105875","WDR91"
"24926","ENSG00000231794","AC009542.1"
"24927","ENSG00000146857","STRA8"
"24928","ENSG00000276067","AC009542.2"
"24929","ENSG00000080802","CNOT4"
"24930","ENSG00000227073","SDHDP2"
"24931","ENSG00000155561","NUP205"
"24932","ENSG00000271414","AC093107.2"
"24933","ENSG00000223718","AC093107.1"
"24934","ENSG00000243317","STMP1"
"24935","ENSG00000212303","RNU6-1154P"
"24936","ENSG00000164707","SLC13A4"
"24937","ENSG00000273219","AC091736.1"
"24938","ENSG00000189320","FAM180A"
"24939","ENSG00000224746","AC015987.1"
"24940","ENSG00000222219","AC091736.1"
"24941","ENSG00000105887","MTPN"
"24942","ENSG00000267697","LUZP6"
"24943","ENSG00000199700","RNU6-223P"
"24944","ENSG00000230649","AC024084.2"
"24945","ENSG00000232053","AC078845.1"
"24946","ENSG00000206705","Y_RNA"
"24947","ENSG00000220982","AC009784.1"
"24948","ENSG00000236503","AC009784.1"
"24949","ENSG00000226066","ZP3P2"
"24950","ENSG00000234352","AC009264.1"
"24951","ENSG00000231244","PSMC1P3"
"24952","ENSG00000238488","snoU13"
"24953","ENSG00000181072","CHRM2"
"24954","ENSG00000207597","MIR490"
"24955","ENSG00000223657","KRT8P51"
"24956","ENSG00000224469","AC009517.1"
"24957","ENSG00000105894","PTN"
"24958","ENSG00000202023","SNORD81"
"24959","ENSG00000231114","AC078842.3"
"24960","ENSG00000228031","AC078842.2"
"24961","ENSG00000157680","DGKI"
"24962","ENSG00000279483","AC090498.1"
"24963","ENSG00000230383","AC009245.1"
"24964","ENSG00000182158","CREB3L2"
"24965","ENSG00000237243","CREB3L2-AS1"
"24966","ENSG00000122787","AKR1D1"
"24967","ENSG00000234639","AC009263.1"
"24968","ENSG00000231923","AC024082.1"
"24969","ENSG00000231931","AC024082.2"
"24970","ENSG00000221558","AC024082.1"
"24971","ENSG00000222514","RN7SKP223"
"24972","ENSG00000239145","snoU13"
"24973","ENSG00000233951","RCC2P3"
"24974","ENSG00000266193","MIR4468"
"24975","ENSG00000225559","AC083867.2"
"24976","ENSG00000252820","Y_RNA"
"24977","ENSG00000238984","snoU13"
"24978","ENSG00000201465","SNORA51"
"24979","ENSG00000213238","AC008155.1"
"24980","ENSG00000213237","PTMAP10"
"24981","ENSG00000202072","Y_RNA"
"24982","ENSG00000214815","IMPDH1P3"
"24983","ENSG00000122779","TRIM24"
"24984","ENSG00000239123","snoU13"
"24985","ENSG00000234995","AC013429.2"
"24986","ENSG00000157703","SVOPL"
"24987","ENSG00000252188","SNORA40"
"24988","ENSG00000234658","AC013429.1"
"24989","ENSG00000243099","AC020983.1"
"24990","ENSG00000223721","UQCRFS1P2"
"24991","ENSG00000105929","ATP6V0A4"
"24992","ENSG00000214128","TMEM213"
"24993","ENSG00000122778","KIAA1549"
"24994","ENSG00000199646","RNU6-1272P"
"24995","ENSG00000146858","ZC3HAV1L"
"24996","ENSG00000105939","ZC3HAV1"
"24997","ENSG00000229677","AC018644.1"
"24998","ENSG00000105948","TTC26"
"24999","ENSG00000239254","AC009220.2"
"25000","ENSG00000271537","AC009220.3"
"25001","ENSG00000228360","AC009220.1"
"25002","ENSG00000271404","MZT1P2"
"25003","ENSG00000157741","UBN2"
"25004","ENSG00000206843","RNU6-206P"
"25005","ENSG00000164898","FMC1"
"25006","ENSG00000146963","LUC7L2"
"25007","ENSG00000269955","FMC1-LUC7L2"
"25008","ENSG00000273391","AC083880.1"
"25009","ENSG00000252332","RNU6-911P"
"25010","ENSG00000188883","KLRG2"
"25011","ENSG00000253183","AC005531.1"
"25012","ENSG00000236279","CLEC2L"
"25013","ENSG00000254270","ERHP1"
"25014","ENSG00000064393","HIPK2"
"25015","ENSG00000059377","TBXAS1"
"25016","ENSG00000059378","PARP12"
"25017","ENSG00000006459","KDM7A"
"25018","ENSG00000251728","Y_RNA"
"25019","ENSG00000260231","KDM7A-DT"
"25020","ENSG00000199971","RNU6-797P"
"25021","ENSG00000199283","RNU1-58P"
"25022","ENSG00000270512","AC005377.1"
"25023","ENSG00000241661","PPP1R2P6"
"25024","ENSG00000157800","SLC37A3"
"25025","ENSG00000223113","RNA5SP247"
"25026","ENSG00000238868","snoU13"
"25027","ENSG00000202472","RNA5SP248"
"25028","ENSG00000146955","RAB19"
"25029","ENSG00000103200","AC069335.1"
"25030","ENSG00000133606","MKRN1"
"25031","ENSG00000146966","DENND2A"
"25032","ENSG00000221732","AC006452.1"
"25033","ENSG00000201354","Y_RNA"
"25034","ENSG00000285904","AC006452.2"
"25035","ENSG00000240173","RN7SL771P"
"25036","ENSG00000133597","ADCK2"
"25037","ENSG00000090266","NDUFB2"
"25038","ENSG00000240889","NDUFB2-AS1"
"25039","ENSG00000157764","BRAF"
"25040","ENSG00000271932","U6"
"25041","ENSG00000271611","AC006006.1"
"25042","ENSG00000242703","CCT4P1"
"25043","ENSG00000090263","MRPS33"
"25044","ENSG00000223212","RNU4-74P"
"25045","ENSG00000261115","TMEM178B"
"25046","ENSG00000261778","AC006362.1"
"25047","ENSG00000261624","NDUFB10P2"
"25048","ENSG00000285841","AC005692.3"
"25049","ENSG00000204990","AC005692.1"
"25050","ENSG00000261629","AC005692.2"
"25051","ENSG00000261570","AC073878.1"
"25052","ENSG00000261797","AC073878.2"
"25053","ENSG00000006530","AGK"
"25054","ENSG00000244701","AC004918.1"
"25055","ENSG00000257093","DENND11"
"25056","ENSG00000270157","AC004918.5"
"25057","ENSG00000228775","WEE2-AS1"
"25058","ENSG00000214102","WEE2"
"25059","ENSG00000212153","RNU1-82P"
"25060","ENSG00000106028","SSBP1"
"25061","ENSG00000127362","TAS2R3"
"25062","ENSG00000127364","TAS2R4"
"25063","ENSG00000270923","TAS2R6P"
"25064","ENSG00000127366","TAS2R5"
"25065","ENSG00000241926","MTCO1P55"
"25066","ENSG00000224354","MTND2P5"
"25067","ENSG00000239648","MTND1P3"
"25068","ENSG00000240677","MYL6P4"
"25069","ENSG00000165076","PRSS37"
"25070","ENSG00000265523","AC073647.1"
"25071","ENSG00000240031","OR9A3P"
"25072","ENSG00000237621","OR9A1P"
"25073","ENSG00000257335","MGAM"
"25074","ENSG00000244292","OR9N1P"
"25075","ENSG00000258083","OR9A4"
"25076","ENSG00000258227","CLEC5A"
"25077","ENSG00000257138","TAS2R38"
"25078","ENSG00000257743","MGAM2"
"25079","ENSG00000240268","MOXD2P"
"25080","ENSG00000258223","PRSS58"
"25081","ENSG00000186163","AC245088.1"
"25082","ENSG00000241881","AC245088.2"
"25083","ENSG00000277083","PRSS3P3"
"25084","ENSG00000242736","TRBV1"
"25085","ENSG00000226660","TRBV2"
"25086","ENSG00000237702","TRBV3-1"
"25087","ENSG00000211710","TRBV4-1"
"25088","ENSG00000211734","TRBV5-1"
"25089","ENSG00000211706","TRBV6-1"
"25090","ENSG00000211707","TRBV7-1"
"25091","ENSG00000211745","TRBV4-2"
"25092","ENSG00000229200","TRBV7-8"
"25093","ENSG00000211732","TRBV6-9"
"25094","ENSG00000211731","TRBV5-7"
"25095","ENSG00000253291","TRBV7-7"
"25096","ENSG00000253534","TRBV6-8"
"25097","ENSG00000211728","TRBV5-6"
"25098","ENSG00000211727","TRBV7-6"
"25099","ENSG00000253188","TRBV6-7"
"25100","ENSG00000211725","TRBV5-5"
"25101","ENSG00000227550","TRBV7-5"
"25102","ENSG00000211724","TRBV6-6"
"25103","ENSG00000230099","TRBV5-4"
"25104","ENSG00000253409","TRBV7-4"
"25105","ENSG00000211721","TRBV6-5"
"25106","ENSG00000211739","TRBV12-2"
"25107","ENSG00000241657","TRBV11-2"
"25108","ENSG00000229769","TRBV10-2"
"25109","ENSG00000244661","TRBV12-1"
"25110","ENSG00000211720","TRBV11-1"
"25111","ENSG00000211717","TRBV10-1"
"25112","ENSG00000211716","TRBV9"
"25113","ENSG00000211715","TRBV5-3"
"25114","ENSG00000239944","TRBV8-2"
"25115","ENSG00000211714","TRBV7-3"
"25116","ENSG00000211713","TRBV6-4"
"25117","ENSG00000242771","TRBV5-2"
"25118","ENSG00000243889","TRBV8-1"
"25119","ENSG00000211746","TRBV19"
"25120","ENSG00000211747","TRBV20-1"
"25121","ENSG00000251578","TRBV21-1"
"25122","ENSG00000240578","TRBV22-1"
"25123","ENSG00000211749","TRBV23-1"
"25124","ENSG00000211750","TRBV24-1"
"25125","ENSG00000270672","MTRNR2L6"
"25126","ENSG00000282499","TRBV25-1"
"25127","ENSG00000239992","TRBVA"
"25128","ENSG00000249912","TRBV26"
"25129","ENSG00000241911","TRBVB"
"25130","ENSG00000211752","TRBV27"
"25131","ENSG00000211753","TRBV28"
"25132","ENSG00000244273","PGBD4P1"
"25133","ENSG00000286831","AC244472.1"
"25134","ENSG00000232869","TRBV29-1"
"25135","ENSG00000204983","PRSS1"
"25136","ENSG00000250591","PRSS3P1"
"25137","ENSG00000250606","PRSS3P2"
"25138","ENSG00000282431","TRBD1"
"25139","ENSG00000211764","TRBJ2-1"
"25140","ENSG00000211765","TRBJ2-2"
"25141","ENSG00000211766","TRBJ2-2P"
"25142","ENSG00000211767","TRBJ2-3"
"25143","ENSG00000211768","TRBJ2-4"
"25144","ENSG00000211769","TRBJ2-5"
"25145","ENSG00000211770","TRBJ2-6"
"25146","ENSG00000211771","TRBJ2-7"
"25147","ENSG00000211772","TRBC2"
"25148","ENSG00000237254","TRBV30"
"25149","ENSG00000106123","EPHB6"
"25150","ENSG00000165125","TRPV6"
"25151","ENSG00000224970","AC245427.1"
"25152","ENSG00000286569","AC245427.2"
"25153","ENSG00000127412","TRPV5"
"25154","ENSG00000165131","LLCFC1"
"25155","ENSG00000197993","KEL"
"25156","ENSG00000179468","OR9A2"
"25157","ENSG00000239293","OR9P1P"
"25158","ENSG00000225781","OR6V1"
"25159","ENSG00000179420","OR6W1P"
"25160","ENSG00000159763","PIP"
"25161","ENSG00000236398","TAS2R39"
"25162","ENSG00000268170","AC073342.2"
"25163","ENSG00000221937","TAS2R40"
"25164","ENSG00000279223","AC073342.3"
"25165","ENSG00000197448","GSTK1"
"25166","ENSG00000231840","AC073342.1"
"25167","ENSG00000178826","TMEM139"
"25168","ENSG00000106144","CASP2"
"25169","ENSG00000239419","RN7SL535P"
"25170","ENSG00000240322","RN7SL481P"
"25171","ENSG00000231531","HINT1P1"
"25172","ENSG00000188037","CLCN1"
"25173","ENSG00000159784","FAM131B"
"25174","ENSG00000272619","AC093673.2"
"25175","ENSG00000232533","AC093673.1"
"25176","ENSG00000159840","ZYX"
"25177","ENSG00000146904","EPHA1"
"25178","ENSG00000229153","EPHA1-AS1"
"25179","ENSG00000234066","TAS2R62P"
"25180","ENSG00000185899","TAS2R60"
"25181","ENSG00000221855","TAS2R41"
"25182","ENSG00000236853","OR2R1P"
"25183","ENSG00000176510","OR10AC1"
"25184","ENSG00000229977","AC073264.1"
"25185","ENSG00000229877","PAICSP5"
"25186","ENSG00000271079","CTAGE15"
"25187","ENSG00000252037","RNU6-162P"
"25188","ENSG00000230556","AC073264.2"
"25189","ENSG00000223459","TCAF1P1"
"25190","ENSG00000283537","AC073264.3"
"25191","ENSG00000170379","TCAF2"
"25192","ENSG00000283528","TCAF2C"
"25193","ENSG00000252523","RNU6-267P"
"25194","ENSG00000271321","CTAGE6"
"25195","ENSG00000253882","AC099548.2"
"25196","ENSG00000241136","PAICSP6"
"25197","ENSG00000232145","AC099548.1"
"25198","ENSG00000159860","TCAF2P1"
"25199","ENSG00000198420","TCAF1"
"25200","ENSG00000221910","OR2F2"
"25201","ENSG00000213215","OR2F1"
"25202","ENSG00000270729","AC004853.1"
"25203","ENSG00000273377","OR2Q1P"
"25204","ENSG00000242280","SLC16A1P1"
"25205","ENSG00000221813","OR6B1"
"25206","ENSG00000221836","OR2A5"
"25207","ENSG00000221933","OR2A25"
"25208","ENSG00000239967","OR2A41P"
"25209","ENSG00000221858","OR2A12"
"25210","ENSG00000221989","OR2A2"
"25211","ENSG00000239981","OR2A15P"
"25212","ENSG00000221938","OR2A14"
"25213","ENSG00000273234","OR2A13P"
"25214","ENSG00000183122","OR2A3P"
"25215","ENSG00000240621","OR2AO1P"
"25216","ENSG00000256178","AC004889.1"
"25217","ENSG00000225932","CTAGE4"
"25218","ENSG00000213214","ARHGEF35"
"25219","ENSG00000244198","ARHGEF35-AS1"
"25220","ENSG00000212807","OR2A42"
"25221","ENSG00000170356","OR2A20P"
"25222","ENSG00000284644","AC074386.1"
"25223","ENSG00000243896","OR2A7"
"25224","ENSG00000244693","CTAGE8"
"25225","ENSG00000204959","ARHGEF34P"
"25226","ENSG00000228960","OR2A9P"
"25227","ENSG00000244479","OR2A1-AS1"
"25228","ENSG00000221970","OR2A1"
"25229","ENSG00000050327","ARHGEF5"
"25230","ENSG00000106410","NOBOX"
"25231","ENSG00000242978","PPIAP83"
"25232","ENSG00000221507","RNU6ATAC40P"
"25233","ENSG00000196511","TPK1"
"25234","ENSG00000243746","EEF1A1P10"
"25235","ENSG00000200673","RN7SKP174"
"25236","ENSG00000236343","EI24P4"
"25237","ENSG00000214035","AC073310.1"
"25238","ENSG00000225918","RPL7P59"
"25239","ENSG00000226592","AC004911.1"
"25240","ENSG00000231839","DPY19L4P2"
"25241","ENSG00000230746","AC006007.1"
"25242","ENSG00000280144","AC073308.1"
"25243","ENSG00000264018","RN7SL207P"
"25244","ENSG00000174469","CNTNAP2"
"25245","ENSG00000221766","AC084872.1"
"25246","ENSG00000236795","CNTNAP2-AS1"
"25247","ENSG00000226857","DUTP3"
"25248","ENSG00000232391","RANP2"
"25249","ENSG00000221442","MIR548F4"
"25250","ENSG00000230190","AC005518.1"
"25251","ENSG00000270634","AC005518.2"
"25252","ENSG00000207318","RNU6-1184P"
"25253","ENSG00000251936","RNA5SP249"
"25254","ENSG00000242266","RN7SL456P"
"25255","ENSG00000199370","U3"
"25256","ENSG00000243374","RN7SL72P"
"25257","ENSG00000274133","AC083849.2"
"25258","ENSG00000283504","AC006974.1"
"25259","ENSG00000283648","AC006974.2"
"25260","ENSG00000213210","AC005229.2"
"25261","ENSG00000287636","AC005229.5"
"25262","ENSG00000170279","C7orf33"
"25263","ENSG00000213209","AC005229.1"
"25264","ENSG00000270200","AC005229.3"
"25265","ENSG00000273314","AC005229.4"
"25266","ENSG00000055130","CUL1"
"25267","ENSG00000264918","AC005229.1"
"25268","ENSG00000106462","EZH2"
"25269","ENSG00000251712","RNU7-20P"
"25270","ENSG00000239468","RN7SL569P"
"25271","ENSG00000286180","AC073140.3"
"25272","ENSG00000286171","AC073140.2"
"25273","ENSG00000252310","RNY5"
"25274","ENSG00000252316","RNY4"
"25275","ENSG00000202354","RNY3"
"25276","ENSG00000201098","RNY1"
"25277","ENSG00000281189","GHET1"
"25278","ENSG00000155660","PDIA4"
"25279","ENSG00000202528","RNU6-650P"
"25280","ENSG00000234565","COX6B1P1"
"25281","ENSG00000197362","ZNF786"
"25282","ENSG00000204947","ZNF425"
"25283","ENSG00000240877","RN7SL521P"
"25284","ENSG00000197024","ZNF398"
"25285","ENSG00000239719","AC004890.1"
"25286","ENSG00000170265","ZNF282"
"25287","ENSG00000170260","ZNF212"
"25288","ENSG00000204946","ZNF783"
"25289","ENSG00000271664","AC004890.3"
"25290","ENSG00000244560","AC004890.2"
"25291","ENSG00000252557","SNORD112"
"25292","ENSG00000231397","AC004941.2"
"25293","ENSG00000215311","NPM1P12"
"25294","ENSG00000228151","AC004941.1"
"25295","ENSG00000261842","AC073314.1"
"25296","ENSG00000196453","ZNF777"
"25297","ENSG00000181220","ZNF746"
"25298","ENSG00000133624","ZNF767P"
"25299","ENSG00000133619","KRBA1"
"25300","ENSG00000181444","ZNF467"
"25301","ENSG00000197558","SSPO"
"25302","ENSG00000106479","ZNF862"
"25303","ENSG00000280149","AC004877.2"
"25304","ENSG00000273419","AC004877.1"
"25305","ENSG00000204934","ATP6V0E2-AS1"
"25306","ENSG00000171130","ATP6V0E2"
"25307","ENSG00000273293","AC093458.1"
"25308","ENSG00000279536","AC093458.2"
"25309","ENSG00000273011","AC092681.3"
"25310","ENSG00000224016","AC092681.1"
"25311","ENSG00000260555","AC092681.2"
"25312","ENSG00000241449","AC092666.1"
"25313","ENSG00000276538","AC092666.2"
"25314","ENSG00000286912","AC006008.1"
"25315","ENSG00000106526","ACTR3C"
"25316","ENSG00000188707","ZBED6CL"
"25317","ENSG00000127399","LRRC61"
"25318","ENSG00000261305","AC005586.2"
"25319","ENSG00000106538","RARRES2"
"25320","ENSG00000240449","AC005586.1"
"25321","ENSG00000214022","REPIN1"
"25322","ENSG00000196456","ZNF775"
"25323","ENSG00000284048","AC073111.3"
"25324","ENSG00000239377","AC073111.1"
"25325","ENSG00000284691","AC073111.4"
"25326","ENSG00000242258","LINC00996"
"25327","ENSG00000171115","GIMAP8"
"25328","ENSG00000271582","AC073111.2"
"25329","ENSG00000213205","STRADBP1"
"25330","ENSG00000179144","GIMAP7"
"25331","ENSG00000243853","ALDH7A1P3"
"25332","ENSG00000133574","GIMAP4"
"25333","ENSG00000271568","AC069304.3"
"25334","ENSG00000232361","AC069304.1"
"25335","ENSG00000133561","GIMAP6"
"25336","ENSG00000270990","AC069304.2"
"25337","ENSG00000106560","GIMAP2"
"25338","ENSG00000213203","GIMAP1"
"25339","ENSG00000281887","GIMAP1-GIMAP5"
"25340","ENSG00000196329","GIMAP5"
"25341","ENSG00000177590","GIMAP3P"
"25342","ENSG00000241134","BET1P1"
"25343","ENSG00000106565","TMEM176B"
"25344","ENSG00000002933","TMEM176A"
"25345","ENSG00000002726","AOC1"
"25346","ENSG00000055118","KCNH2"
"25347","ENSG00000164867","NOS3"
"25348","ENSG00000181652","ATG9B"
"25349","ENSG00000197150","ABCB8"
"25350","ENSG00000243433","AC010973.1"
"25351","ENSG00000213199","ASIC3"
"25352","ENSG00000164885","CDK5"
"25353","ENSG00000164889","SLC4A2"
"25354","ENSG00000244151","AC010973.2"
"25355","ENSG00000164896","FASTK"
"25356","ENSG00000164897","TMUB1"
"25357","ENSG00000133612","AGAP3"
"25358","ENSG00000164900","GBX1"
"25359","ENSG00000146926","ASB10"
"25360","ENSG00000278685","IQCA1L"
"25361","ENSG00000285480","H2BE1"
"25362","ENSG00000285292","ABCF2"
"25363","ENSG00000033050","ABCF2"
"25364","ENSG00000033100","CHPF2"
"25365","ENSG00000211517","MIR671"
"25366","ENSG00000082014","SMARCD3"
"25367","ENSG00000272661","AC021097.1"
"25368","ENSG00000243018","AC005486.1"
"25369","ENSG00000013374","NUB1"
"25370","ENSG00000187260","WDR86"
"25371","ENSG00000243836","WDR86-AS1"
"25372","ENSG00000241456","AC005996.1"
"25373","ENSG00000127377","CRYGN"
"25374","ENSG00000265810","MIR3907"
"25375","ENSG00000241959","RN7SL76P"
"25376","ENSG00000106615","RHEB"
"25377","ENSG00000240132","ETF1P2"
"25378","ENSG00000106617","PRKAG2"
"25379","ENSG00000242048","AC093583.1"
"25380","ENSG00000239911","PRKAG2-AS1"
"25381","ENSG00000212219","RNU6-604P"
"25382","ENSG00000222941","Y_RNA"
"25383","ENSG00000227562","AC074257.2"
"25384","ENSG00000106648","GALNTL5"
"25385","ENSG00000178234","GALNT11"
"25386","ENSG00000239045","snoU13"
"25387","ENSG00000229591","AC006017.1"
"25388","ENSG00000213188","YBX1P4"
"25389","ENSG00000055609","KMT2C"
"25390","ENSG00000270405","AC104692.2"
"25391","ENSG00000204894","AC104692.1"
"25392","ENSG00000241007","SEPTIN7P6"
"25393","ENSG00000253088","Y_RNA"
"25394","ENSG00000241735","FABP5P3"
"25395","ENSG00000221454","AC005631.1"
"25396","ENSG00000020219","CCT8L1P"
"25397","ENSG00000261455","LINC01003"
"25398","ENSG00000231139","AC104843.2"
"25399","ENSG00000199404","RNA5SP250"
"25400","ENSG00000285912","AC104843.3"
"25401","ENSG00000238557","snoU13"
"25402","ENSG00000225416","AC104843.1"
"25403","ENSG00000212590","SNORA26"
"25404","ENSG00000196584","XRCC2"
"25405","ENSG00000265439","RN7SL811P"
"25406","ENSG00000214003","ATP5PBP3"
"25407","ENSG00000244328","RN7SL845P"
"25408","ENSG00000133627","ACTR3B"
"25409","ENSG00000286565","AC006348.1"
"25410","ENSG00000265275","AF104455.1"
"25411","ENSG00000224104","AC079809.1"
"25412","ENSG00000234722","LINC01287"
"25413","ENSG00000285524","AC073236.1"
"25414","ENSG00000233489","PAXBP1P1"
"25415","ENSG00000287744","AC005998.1"
"25416","ENSG00000130226","DPP6"
"25417","ENSG00000226509","AC005588.1"
"25418","ENSG00000270114","AC006019.3"
"25419","ENSG00000203335","AC006019.1"
"25420","ENSG00000233363","AC006019.2"
"25421","ENSG00000286461","AC024730.1"
"25422","ENSG00000236408","AC073336.1"
"25423","ENSG00000214106","PAXIP1-AS2"
"25424","ENSG00000157212","PAXIP1"
"25425","ENSG00000272760","AC093726.1"
"25426","ENSG00000273183","AC093726.2"
"25427","ENSG00000273344","PAXIP1-AS1"
"25428","ENSG00000220575","HTR5A-AS1"
"25429","ENSG00000157219","HTR5A"
"25430","ENSG00000283339","AC093726.3"
"25431","ENSG00000274637","AC092628.2"
"25432","ENSG00000228806","AC092628.1"
"25433","ENSG00000201066","RN7SKP280"
